,date,bitcoin,ethereum,tether,ripple,solana,terra-luna,cardano,avalanche,stellar,monero
2181,2022-04-01 09:00:00,57,14,16,51,55,0,10,11,34,4
2182,2022-04-01 10:00:00,64,13,3,41,49,0,16,12,30,11
2183,2022-04-01 11:00:00,57,13,17,57,61,0,17,9,34,7
2184,2022-04-01 12:00:00,59,14,18,39,27,0,9,17,41,3
2185,2022-04-01 13:00:00,62,15,24,55,40,0,17,23,44,11
2186,2022-04-01 14:00:00,62,14,22,52,59,0,18,21,74,3
2187,2022-04-01 15:00:00,62,16,27,43,77,0,15,20,42,14
2188,2022-04-01 16:00:00,67,14,20,56,55,0,16,19,52,9
2189,2022-04-01 17:00:00,65,15,15,75,71,0,26,17,62,24
2190,2022-04-01 18:00:00,68,17,16,90,71,0,16,20,40,10
2191,2022-04-01 19:00:00,69,19,11,35,86,0,18,19,49,20
2192,2022-04-01 20:00:00,78,16,22,52,84,0,22,25,35,15
2193,2022-04-01 21:00:00,73,19,14,87,100,0,16,24,48,21
2194,2022-04-01 22:00:00,70,17,16,37,89,0,19,32,54,14
2195,2022-04-01 23:00:00,62,16,4,66,57,0,21,32,42,5
2196,2022-04-02 00:00:00,58,14,8,47,63,0,16,29,41,5
2197,2022-04-02 00:00:00,76,18,9,51,69,0,16,28,45,5
2198,2022-04-02 01:00:00,76,20,23,60,52,0,13,23,61,0
2199,2022-04-02 02:00:00,75,15,42,77,74,0,15,28,52,17
2200,2022-04-02 03:00:00,71,19,20,46,63,0,14,15,48,0
2201,2022-04-02 04:00:00,75,17,25,42,56,0,8,21,44,0
2202,2022-04-02 05:00:00,77,24,10,87,80,0,10,16,6,0
2203,2022-04-02 06:00:00,79,21,14,63,58,0,14,11,17,17
2204,2022-04-02 07:00:00,65,20,35,40,74,0,16,10,16,0
2205,2022-04-02 08:00:00,74,19,25,52,64,0,16,10,52,5
2206,2022-04-02 09:00:00,70,22,20,58,39,0,19,8,49,0
2207,2022-04-02 10:00:00,72,16,26,50,67,0,14,8,23,5
2208,2022-04-02 11:00:00,69,18,14,40,50,0,23,7,21,13
2209,2022-04-02 12:00:00,70,18,13,39,43,0,14,14,43,4
2210,2022-04-02 13:00:00,66,21,18,58,100,0,13,24,47,4
2211,2022-04-02 14:00:00,66,17,20,49,73,0,22,16,55,13
2212,2022-04-02 15:00:00,72,18,8,52,79,0,19,15,52,10
2213,2022-04-02 16:00:00,75,20,17,92,53,0,16,20,42,7
2214,2022-04-02 17:00:00,75,23,21,34,62,0,14,18,48,14
2215,2022-04-02 18:00:00,74,17,20,74,56,0,20,36,48,32
2216,2022-04-02 19:00:00,75,18,32,79,62,0,14,73,73,13
2217,2022-04-02 20:00:00,80,22,11,65,68,0,23,82,59,9
2218,2022-04-02 21:00:00,72,17,36,49,68,0,8,100,78,19
2219,2022-04-02 22:00:00,84,18,13,54,65,0,12,70,70,0
2220,2022-04-02 23:00:00,77,17,14,57,54,0,24,32,62,0
2221,2022-04-03 00:00:00,72,15,14,58,57,0,17,36,40,6
2222,2022-04-03 01:00:00,67,18,28,71,39,0,14,40,45,11
2223,2022-04-03 02:00:00,67,15,19,54,55,0,14,30,35,11
2224,2022-04-03 03:00:00,68,18,5,42,49,0,8,27,56,12
2225,2022-04-03 04:00:00,59,16,21,53,60,0,16,15,51,19
2226,2022-04-03 05:00:00,64,19,10,27,67,0,21,16,64,13
2227,2022-04-03 06:00:00,65,16,29,64,56,0,11,10,35,0
2228,2022-04-03 07:00:00,69,21,18,64,63,0,15,9,60,11
2229,2022-04-03 08:00:00,69,19,8,52,39,0,11,11,31,0
2230,2022-04-03 09:00:00,70,17,4,54,69,0,23,13,20,15
2231,2022-04-03 10:00:00,71,16,27,60,59,0,10,15,48,23
2232,2022-04-03 11:00:00,69,17,11,45,54,0,15,11,44,4
2233,2022-04-03 12:00:00,72,15,24,42,44,0,14,17,42,12
2234,2022-04-03 13:00:00,63,19,12,45,51,0,15,16,64,11
2235,2022-04-03 14:00:00,69,16,26,69,36,0,14,13,47,14
2236,2022-04-03 15:00:00,79,19,14,70,73,0,14,15,60,3
2237,2022-04-03 16:00:00,77,19,23,63,44,0,16,15,60,45
2238,2022-04-03 17:00:00,72,15,30,86,69,0,17,15,47,14
2239,2022-04-03 18:00:00,73,18,22,54,55,0,20,20,53,11
2240,2022-04-03 19:00:00,85,22,16,54,44,0,18,23,60,12
2241,2022-04-03 20:00:00,79,22,21,62,64,0,23,22,57,17
2242,2022-04-03 21:00:00,87,20,27,56,38,0,17,23,58,33
2243,2022-04-03 22:00:00,86,23,40,51,62,0,31,26,60,11
2244,2022-04-03 23:00:00,76,26,23,43,71,0,18,30,51,11
2245,2022-04-04 00:00:00,78,20,27,51,74,0,11,21,22,0
2246,2022-04-04 01:00:00,75,18,13,40,47,0,11,13,100,16
2247,2022-04-04 02:00:00,72,15,31,83,41,0,13,25,60,11
2248,2022-04-04 03:00:00,69,19,18,75,59,0,11,15,56,22
2249,2022-04-04 04:00:00,69,17,9,47,45,0,13,20,79,0
2250,2022-04-04 05:00:00,74,20,4,37,46,0,19,10,92,16
2251,2022-04-04 06:00:00,73,22,20,57,32,0,18,6,39,19
2252,2022-04-04 07:00:00,70,16,15,53,40,0,20,5,36,9
2253,2022-04-04 08:00:00,70,17,29,59,50,0,21,8,53,9
2254,2022-04-04 09:00:00,73,20,17,71,38,0,15,12,29,8
2255,2022-04-04 10:00:00,76,22,23,63,32,0,27,10,28,4
2256,2022-04-04 11:00:00,73,17,21,39,68,0,15,7,58,11
2257,2022-04-04 12:00:00,71,20,19,25,35,0,18,10,46,16
2258,2022-04-04 13:00:00,76,19,22,58,50,0,20,15,33,9
2259,2022-04-04 14:00:00,80,17,12,45,48,0,20,14,27,24
2260,2022-04-04 15:00:00,75,20,20,33,61,0,18,13,55,0
2261,2022-04-04 16:00:00,76,19,36,47,55,0,21,14,57,25
2262,2022-04-04 17:00:00,73,19,16,47,72,0,16,18,56,10
2263,2022-04-04 18:00:00,75,17,20,55,50,0,20,17,56,10
2264,2022-04-04 19:00:00,83,20,21,46,51,0,18,15,22,25
2265,2022-04-04 20:00:00,84,23,13,68,63,0,22,18,45,4
2266,2022-04-04 21:00:00,80,28,23,63,73,0,27,17,70,9
2267,2022-04-04 22:00:00,81,21,17,65,41,0,8,36,72,20
2268,2022-04-04 23:00:00,75,23,35,76,40,0,16,23,48,21
2269,2022-04-05 00:00:00,87,15,21,53,37,0,12,23,31,5
2270,2022-04-05 01:00:00,76,19,38,43,44,0,18,19,36,10
2271,2022-04-05 02:00:00,55,18,17,62,42,0,16,33,64,5
2272,2022-04-05 03:00:00,69,16,18,51,22,0,18,26,55,16
2273,2022-04-05 04:00:00,77,21,23,56,42,0,22,13,51,22
2274,2022-04-05 05:00:00,77,20,30,80,45,0,16,11,48,16
2275,2022-04-05 06:00:00,75,15,19,48,45,0,14,9,57,14
2276,2022-04-05 07:00:00,71,18,19,42,46,0,16,5,73,4
2277,2022-04-05 08:00:00,73,18,22,48,24,0,14,8,40,13
2278,2022-04-05 09:00:00,70,16,31,21,51,0,16,7,39,13
2279,2022-04-05 10:00:00,85,20,23,66,42,0,25,10,28,12
2280,2022-04-05 11:00:00,75,17,27,39,63,0,13,9,29,14
2281,2022-04-05 12:00:00,73,20,19,50,45,0,16,11,23,13
2282,2022-04-05 13:00:00,76,19,23,54,51,0,16,8,43,24
2283,2022-04-05 14:00:00,75,19,15,68,35,0,17,12,30,9
2284,2022-04-05 15:00:00,73,16,23,57,57,0,14,11,51,6
2285,2022-04-05 16:00:00,72,16,21,56,55,0,21,16,78,11
2286,2022-04-05 17:00:00,70,19,10,75,53,0,15,17,55,14
2287,2022-04-05 18:00:00,81,21,22,84,61,0,18,17,51,6
2288,2022-04-05 19:00:00,81,20,29,80,67,0,17,17,53,12
2289,2022-04-05 20:00:00,77,21,26,81,59,0,19,18,65,7
2290,2022-04-05 21:00:00,83,23,29,66,67,0,18,19,55,8
2291,2022-04-05 22:00:00,81,16,29,82,52,0,19,47,61,31
2292,2022-04-05 23:00:00,66,16,19,31,42,0,20,75,46,18
2293,2022-04-06 00:00:00,80,22,29,63,69,0,12,68,43,22
2294,2022-04-06 01:00:00,74,17,18,61,44,0,15,82,51,4
2295,2022-04-06 02:00:00,69,20,18,68,26,0,11,65,49,4
2296,2022-04-06 03:00:00,73,17,12,72,49,0,18,41,28,19
2297,2022-04-06 04:00:00,72,19,21,50,40,0,12,32,34,5
2298,2022-04-06 05:00:00,66,20,16,57,39,0,17,12,43,14
2299,2022-04-06 06:00:00,69,18,30,56,24,0,20,10,53,18
2300,2022-04-06 07:00:00,63,14,14,61,40,0,10,7,38,4
2301,2022-04-06 08:00:00,69,17,13,61,32,0,19,7,36,4
2302,2022-04-06 09:00:00,74,19,16,65,31,0,15,8,65,19
2303,2022-04-06 10:00:00,71,17,9,56,41,0,19,9,37,4
2304,2022-04-06 11:00:00,82,17,16,38,42,0,14,12,48,6
2305,2022-04-06 12:00:00,77,20,17,40,54,0,10,10,56,6
2306,2022-04-06 13:00:00,83,20,19,57,51,0,15,18,59,8
2307,2022-04-06 14:00:00,83,20,13,36,52,0,12,17,43,11
2308,2022-04-06 15:00:00,78,20,16,67,46,0,17,16,60,14
2309,2022-04-06 16:00:00,87,21,16,67,49,0,12,20,59,14
2310,2022-04-06 17:00:00,87,21,17,54,54,0,26,17,64,17
2311,2022-04-06 18:00:00,90,23,23,49,43,0,13,15,43,21
2312,2022-04-06 19:00:00,91,21,26,61,92,0,16,22,75,9
2313,2022-04-06 20:00:00,78,18,25,57,68,0,19,17,75,17
2314,2022-04-06 21:00:00,83,20,39,49,48,0,18,16,51,4
2315,2022-04-06 22:00:00,100,22,26,82,50,0,21,27,53,40
2316,2022-04-06 23:00:00,88,20,19,51,48,0,19,26,46,5
2317,2022-04-07 00:00:00,86,18,11,48,41,0,13,28,70,17
2318,2022-04-07 01:00:00,75,16,21,72,46,0,17,21,43,13
2319,2022-04-07 02:00:00,70,14,38,50,41,0,17,24,59,9
2320,2022-04-07 03:00:00,70,12,32,90,59,0,13,20,67,19
2321,2022-04-07 04:00:00,64,18,8,41,55,0,15,12,34,15
2322,2022-04-07 05:00:00,70,17,31,51,54,0,13,12,46,5
2323,2022-04-07 06:00:00,75,16,14,62,69,0,14,7,60,17
2324,2022-04-07 07:00:00,66,15,13,51,42,0,17,6,57,0
2325,2022-04-07 08:00:00,72,13,16,57,36,0,18,8,32,16
2326,2022-04-07 09:00:00,75,18,16,45,58,0,15,7,34,15
2327,2022-04-07 10:00:00,75,16,27,54,38,0,15,8,54,4
2328,2022-04-07 11:00:00,71,18,8,25,42,0,15,9,49,16
2329,2022-04-07 12:00:00,76,16,13,64,60,0,15,9,48,21
2330,2022-04-07 13:00:00,77,13,23,33,37,0,21,13,58,11
2331,2022-04-07 14:00:00,70,18,25,55,31,0,17,14,82,11
2332,2022-04-07 15:00:00,79,18,23,54,49,0,16,18,58,17
2333,2022-04-07 16:00:00,79,17,28,60,49,0,14,20,40,11
2334,2022-04-07 17:00:00,79,19,17,57,52,0,14,26,44,18
2335,2022-04-07 18:00:00,76,18,28,57,59,0,23,22,49,27
2336,2022-04-07 19:00:00,76,16,30,72,50,0,8,19,65,16
2337,2022-04-07 20:00:00,86,19,40,53,63,0,16,21,79,14
2338,2022-04-07 21:00:00,88,16,36,59,62,0,18,19,31,4
2339,2022-04-07 22:00:00,75,18,15,49,60,0,19,27,93,18
2340,2022-04-07 23:00:00,70,16,39,39,49,0,11,35,51,19
2341,2022-04-08 00:00:00,68,18,26,50,49,0,16,33,45,9
2342,2022-04-08 01:00:00,72,17,15,41,48,0,10,31,88,13
2343,2022-04-08 02:00:00,67,17,15,86,30,0,6,21,79,9
2344,2022-04-08 03:00:00,74,18,32,41,61,0,15,23,29,14
2345,2022-04-08 04:00:00,73,16,16,100,51,0,14,28,25,10
2346,2022-04-08 05:00:00,72,18,8,64,49,0,15,14,66,9
2347,2022-04-08 06:00:00,58,14,25,76,29,0,14,15,30,4
2348,2022-04-08 07:00:00,71,16,17,46,53,0,15,12,50,8
2349,2022-04-08 08:00:00,68,17,10,55,48,0,16,10,44,12
2350,2022-04-08 09:00:00,69,17,19,46,52,0,10,11,42,19
2351,2022-04-08 10:00:00,65,16,27,59,38,0,17,10,36,7
2352,2022-04-08 11:00:00,67,17,11,65,41,0,12,9,64,7
2353,2022-04-08 12:00:00,66,12,21,53,42,0,8,14,28,12
2354,2022-04-08 13:00:00,76,15,19,37,31,0,11,11,69,6
2355,2022-04-08 14:00:00,69,14,7,46,46,0,15,15,34,8
2356,2022-04-08 15:00:00,72,14,17,49,42,0,18,19,55,20
2357,2022-04-08 16:00:00,74,17,27,67,53,0,10,22,53,9
2358,2022-04-08 17:00:00,78,17,36,53,38,0,14,12,65,19
2359,2022-04-08 18:00:00,74,16,24,66,47,0,15,13,49,13
2360,2022-04-08 19:00:00,84,17,15,62,43,0,19,24,66,24
2361,2022-04-08 20:00:00,78,19,29,62,50,0,16,23,65,4
2362,2022-04-08 21:00:00,74,15,24,82,42,0,17,22,59,8
2363,2022-04-08 22:00:00,83,21,31,71,87,0,21,32,65,14
2364,2022-04-08 23:00:00,83,17,16,79,40,0,15,37,29,5
2365,2022-04-09 00:00:00,78,13,24,54,41,0,16,58,34,24
2366,2022-04-09 00:00:00,66,11,22,48,58,0,16,58,36,26
2367,2022-04-09 01:00:00,57,11,14,55,61,0,14,69,58,16
2368,2022-04-09 02:00:00,55,15,36,41,50,0,11,87,59,0
2369,2022-04-09 03:00:00,56,11,27,59,72,0,15,59,62,11
2370,2022-04-09 04:00:00,52,12,8,36,80,0,13,29,92,0
2371,2022-04-09 05:00:00,53,15,12,32,63,0,19,21,51,22
2372,2022-04-09 06:00:00,53,13,22,53,51,0,13,10,44,22
2373,2022-04-09 07:00:00,54,12,14,54,66,0,8,13,36,0
2374,2022-04-09 08:00:00,59,14,20,34,31,0,11,5,30,19
2375,2022-04-09 09:00:00,54,13,13,57,41,0,11,9,67,33
2376,2022-04-09 10:00:00,54,15,22,35,58,0,6,9,27,4
2377,2022-04-09 11:00:00,52,14,31,52,50,0,9,12,29,20
2378,2022-04-09 12:00:00,56,11,18,40,51,0,10,11,54,8
2379,2022-04-09 13:00:00,52,13,12,39,34,0,8,17,35,14
2380,2022-04-09 14:00:00,55,13,23,45,63,0,13,20,68,24
2381,2022-04-09 15:00:00,50,11,18,51,78,0,14,14,56,10
2382,2022-04-09 16:00:00,55,12,28,42,53,0,11,26,57,20
2383,2022-04-09 17:00:00,53,12,19,29,63,0,14,28,35,17
2384,2022-04-09 18:00:00,58,10,13,31,62,0,16,20,52,15
2385,2022-04-09 19:00:00,56,13,16,44,78,0,10,19,75,4
2386,2022-04-09 20:00:00,61,14,20,55,53,0,13,24,38,29
2387,2022-04-09 21:00:00,62,14,28,39,56,0,12,23,46,18
2388,2022-04-09 22:00:00,55,15,21,63,73,0,14,22,51,30
2389,2022-04-09 23:00:00,53,13,15,90,62,0,9,31,54,11
2390,2022-04-10 00:00:00,58,11,19,84,60,0,15,25,55,21
2391,2022-04-10 01:00:00,44,10,14,69,73,0,13,54,63,31
2392,2022-04-10 02:00:00,52,11,11,94,59,0,9,74,43,21
2393,2022-04-10 03:00:00,48,13,16,77,64,0,7,67,64,11
2394,2022-04-10 04:00:00,45,11,28,100,52,0,11,95,66,6
2395,2022-04-10 05:00:00,45,11,8,66,68,0,12,54,65,23
2396,2022-04-10 06:00:00,49,13,7,34,63,0,16,26,44,11
2397,2022-04-10 07:00:00,53,11,18,15,65,0,20,18,43,0
2398,2022-04-10 08:00:00,55,12,4,36,46,0,12,13,36,10
2399,2022-04-10 09:00:00,54,11,14,28,75,0,12,12,40,5
2400,2022-04-10 10:00:00,48,11,17,21,53,0,13,11,31,10
2401,2022-04-10 11:00:00,49,13,7,27,59,0,10,17,20,5
2402,2022-04-10 12:00:00,52,11,15,41,49,0,16,19,36,35
2403,2022-04-10 13:00:00,57,12,14,49,55,0,8,25,37,20
2404,2022-04-10 14:00:00,53,12,19,62,52,0,10,22,35,19
2405,2022-04-10 15:00:00,50,11,8,59,50,0,14,22,53,15
2406,2022-04-10 16:00:00,53,11,13,60,61,0,11,18,45,22
2407,2022-04-10 17:00:00,55,13,24,52,39,0,11,19,27,31
2408,2022-04-10 18:00:00,56,11,19,48,52,0,17,22,61,8
2409,2022-04-10 19:00:00,58,16,24,33,68,0,13,17,43,13
2410,2022-04-10 20:00:00,62,16,16,79,76,0,17,24,71,9
2411,2022-04-10 21:00:00,60,10,25,40,60,0,11,28,83,0
2412,2022-04-10 22:00:00,72,15,27,56,60,0,11,28,46,6
2413,2022-04-10 23:00:00,76,13,21,68,60,0,15,33,67,18
2414,2022-04-11 00:00:00,97,13,28,73,47,0,15,24,52,23
2415,2022-04-11 01:00:00,59,11,15,39,42,0,14,26,56,6
2416,2022-04-11 02:00:00,60,11,8,41,78,0,15,14,59,23
2417,2022-04-11 03:00:00,63,12,8,68,63,0,11,22,67,12
2418,2022-04-11 04:00:00,62,11,17,61,50,0,10,14,87,12
2419,2022-04-11 05:00:00,59,16,20,53,74,0,14,13,46,17
2420,2022-04-11 06:00:00,55,13,11,55,51,0,14,8,42,10
2421,2022-04-11 07:00:00,52,15,17,44,67,0,12,9,39,14
2422,2022-04-11 08:00:00,59,13,13,36,44,0,20,8,43,28
2423,2022-04-11 09:00:00,61,14,31,67,37,0,13,3,45,13
2424,2022-04-11 10:00:00,67,16,6,49,66,0,9,8,39,9
2425,2022-04-11 11:00:00,71,13,30,50,67,0,17,11,52,16
2426,2022-04-11 12:00:00,71,15,14,42,75,0,18,10,60,17
2427,2022-04-11 13:00:00,75,16,8,39,54,0,16,14,50,15
2428,2022-04-11 14:00:00,70,15,22,56,67,0,16,14,41,15
2429,2022-04-11 15:00:00,65,16,6,40,80,0,18,13,72,12
2430,2022-04-11 16:00:00,73,16,13,48,51,0,17,14,72,22
2431,2022-04-11 17:00:00,74,16,15,78,72,0,14,15,42,16
2432,2022-04-11 18:00:00,79,15,21,48,31,0,16,18,30,19
2433,2022-04-11 19:00:00,80,18,17,62,89,0,14,19,49,16
2434,2022-04-11 20:00:00,100,19,15,47,96,0,15,21,54,44
2435,2022-04-11 21:00:00,99,19,21,96,83,0,23,21,46,15
2436,2022-04-11 22:00:00,89,17,19,83,91,0,14,25,39,17
2437,2022-04-11 23:00:00,79,19,28,53,51,0,12,27,41,0
2438,2022-04-12 00:00:00,70,17,39,44,66,0,8,16,34,6
2439,2022-04-12 01:00:00,77,14,8,62,39,0,11,21,33,38
2440,2022-04-12 02:00:00,75,14,16,69,64,0,14,24,64,17
2441,2022-04-12 03:00:00,77,18,38,60,74,0,11,12,25,12
2442,2022-04-12 04:00:00,59,14,30,66,40,0,8,14,25,12
2443,2022-04-12 05:00:00,77,17,20,53,68,0,11,9,65,17
2444,2022-04-12 06:00:00,64,14,18,86,56,0,16,11,53,21
2445,2022-04-12 07:00:00,70,15,14,43,64,0,11,9,30,20
2446,2022-04-12 08:00:00,63,12,33,48,62,0,18,4,68,5
2447,2022-04-12 09:00:00,63,17,10,16,49,0,13,9,37,28
2448,2022-04-12 10:00:00,64,13,24,46,56,0,17,14,35,22
2449,2022-04-12 11:00:00,68,13,6,34,49,0,12,7,28,4
2450,2022-04-12 12:00:00,59,14,20,66,72,0,14,16,34,4
2451,2022-04-12 13:00:00,69,16,22,49,92,0,20,10,56,17
2452,2022-04-12 14:00:00,65,14,17,46,92,0,14,15,62,7
2453,2022-04-12 15:00:00,67,13,10,46,61,0,13,13,49,21
2454,2022-04-12 16:00:00,71,14,22,72,54,0,16,13,50,14
2455,2022-04-12 17:00:00,68,17,18,75,84,0,8,10,44,11
2456,2022-04-12 18:00:00,70,13,13,48,78,0,18,13,38,15
2457,2022-04-12 19:00:00,72,17,30,56,99,0,16,11,67,8
2458,2022-04-12 20:00:00,74,14,20,73,80,0,8,22,54,16
2459,2022-04-12 21:00:00,73,15,6,65,54,0,21,20,60,18
2460,2022-04-12 22:00:00,69,14,23,50,71,0,24,26,50,11
2461,2022-04-12 23:00:00,64,15,20,53,61,0,9,27,58,11
2462,2022-04-13 00:00:00,58,12,20,75,43,0,9,29,68,33
2463,2022-04-13 01:00:00,61,14,19,61,73,0,10,22,70,16
2464,2022-04-13 02:00:00,59,14,12,68,77,0,14,24,29,17
2465,2022-04-13 03:00:00,62,9,21,56,71,0,16,15,61,0
2466,2022-04-13 04:00:00,72,16,26,52,76,0,11,20,56,0
2467,2022-04-13 05:00:00,66,13,12,66,45,0,16,13,65,0
2468,2022-04-13 06:00:00,69,13,19,49,73,0,14,10,11,11
2469,2022-04-13 07:00:00,60,13,7,39,48,0,12,3,31,15
2470,2022-04-13 08:00:00,64,14,21,55,61,0,10,6,30,19
2471,2022-04-13 09:00:00,55,12,16,36,36,0,13,7,42,23
2472,2022-04-13 10:00:00,63,12,13,26,63,0,13,7,55,22
2473,2022-04-13 11:00:00,59,13,31,46,43,0,11,8,41,20
2474,2022-04-13 12:00:00,65,14,23,37,50,0,10,14,64,7
2475,2022-04-13 13:00:00,64,12,22,59,51,0,14,17,77,17
2476,2022-04-13 14:00:00,61,13,16,47,49,0,8,10,61,20
2477,2022-04-13 15:00:00,60,11,10,46,53,0,13,16,83,17
2478,2022-04-13 16:00:00,70,13,13,63,61,0,19,19,61,21
2479,2022-04-13 17:00:00,62,13,21,78,54,0,15,17,59,4
2480,2022-04-13 18:00:00,66,14,27,54,60,0,10,20,58,11
2481,2022-04-13 19:00:00,68,16,22,79,70,0,17,26,36,12
2482,2022-04-13 20:00:00,81,16,24,78,65,0,14,19,56,0
2483,2022-04-13 21:00:00,73,17,10,61,91,0,14,22,63,24
2484,2022-04-13 22:00:00,69,14,12,74,75,0,14,35,100,16
2485,2022-04-13 23:00:00,65,17,12,61,67,0,17,29,75,0
2486,2022-04-14 00:00:00,56,13,14,76,69,0,13,51,77,10
2487,2022-04-14 01:00:00,59,13,17,48,48,0,17,74,20,24
2488,2022-04-14 02:00:00,57,16,36,43,54,0,16,93,56,15
2489,2022-04-14 03:00:00,50,15,23,49,79,0,12,72,59,0
2490,2022-04-14 04:00:00,60,15,15,39,61,0,12,100,78,27
2491,2022-04-14 05:00:00,58,15,26,26,34,0,13,27,54,11
2492,2022-04-14 06:00:00,56,13,14,46,85,0,12,11,35,0
2493,2022-04-14 07:00:00,53,10,24,42,41,0,8,13,70,5
2494,2022-04-14 08:00:00,56,13,34,41,45,0,11,11,29,14
2495,2022-04-14 09:00:00,67,11,17,47,56,0,12,18,58,24
2496,2022-04-14 10:00:00,64,12,16,42,57,0,14,13,42,14
2497,2022-04-14 11:00:00,67,10,12,45,58,0,10,14,9,17
2498,2022-04-14 12:00:00,59,13,19,29,69,0,12,16,42,8
2499,2022-04-14 13:00:00,59,9,20,43,55,0,15,24,54,14
2500,2022-04-14 14:00:00,66,12,18,44,58,0,14,32,33,11
2501,2022-04-14 15:00:00,65,17,15,46,64,0,13,20,62,11
2502,2022-04-14 16:00:00,67,16,23,55,48,0,15,20,64,29
2503,2022-04-14 17:00:00,61,14,24,49,87,0,19,21,27,12
2504,2022-04-14 18:00:00,64,14,14,60,62,0,13,25,69,4
2505,2022-04-14 19:00:00,70,16,24,45,67,0,15,24,60,4
2506,2022-04-14 20:00:00,79,17,13,42,49,0,15,24,74,18
2507,2022-04-14 21:00:00,69,14,29,58,100,0,12,27,52,15
2508,2022-04-14 22:00:00,62,15,20,53,68,0,13,31,41,29
2509,2022-04-14 23:00:00,68,12,17,61,76,0,13,38,62,0
2510,2022-04-15 00:00:00,65,14,29,59,66,0,10,53,72,6
2511,2022-04-15 01:00:00,59,13,20,87,41,0,12,85,47,29
2512,2022-04-15 02:00:00,55,11,13,69,43,0,11,63,49,18
2513,2022-04-15 03:00:00,59,12,18,72,56,0,15,83,39,6
2514,2022-04-15 04:00:00,55,12,9,78,27,0,7,44,46,19
2515,2022-04-15 05:00:00,59,14,31,79,28,0,13,22,75,12
2516,2022-04-15 06:00:00,55,10,12,61,47,3,8,16,23,6
2517,2022-04-15 07:00:00,65,13,12,43,52,0,19,9,61,11
2518,2022-04-15 08:00:00,56,11,15,52,59,0,11,13,32,0
2519,2022-04-15 09:00:00,63,13,25,65,64,0,11,7,41,15
2520,2022-04-15 10:00:00,60,12,17,82,60,0,12,8,49,5
2521,2022-04-15 11:00:00,57,11,10,59,66,0,9,16,23,9
2522,2022-04-15 12:00:00,62,10,6,46,44,0,8,15,35,17
2523,2022-04-15 13:00:00,63,12,20,74,40,0,11,21,57,0
2524,2022-04-15 14:00:00,64,12,32,42,53,0,14,20,49,26
2525,2022-04-15 15:00:00,60,14,16,43,52,0,13,17,50,15
2526,2022-04-15 16:00:00,57,9,19,41,53,0,11,18,75,23
2527,2022-04-15 17:00:00,55,12,26,74,69,0,13,26,74,20
2528,2022-04-15 18:00:00,62,11,30,63,53,0,19,14,47,25
2529,2022-04-15 19:00:00,62,12,13,91,57,0,11,17,56,41
2530,2022-04-15 20:00:00,73,16,24,60,79,0,15,28,60,15
2531,2022-04-15 21:00:00,72,12,38,73,89,0,22,18,44,5
2532,2022-04-15 22:00:00,59,12,25,67,42,0,15,17,65,18
2533,2022-04-15 23:00:00,59,10,13,88,66,0,10,27,63,19
2534,2022-04-16 00:00:00,52,11,13,48,44,0,20,28,50,12
2535,2022-04-16 00:00:00,69,14,15,54,37,0,17,23,46,11
2536,2022-04-16 01:00:00,74,15,19,77,45,0,10,26,50,5
2537,2022-04-16 02:00:00,70,12,20,84,49,0,7,20,63,17
2538,2022-04-16 03:00:00,59,14,5,36,45,0,10,12,59,6
2539,2022-04-16 04:00:00,64,15,10,78,58,0,6,16,30,6
2540,2022-04-16 05:00:00,72,15,20,41,32,0,10,16,41,0
2541,2022-04-16 06:00:00,71,14,19,73,66,0,14,12,50,0
2542,2022-04-16 07:00:00,65,12,9,66,35,0,10,17,38,21
2543,2022-04-16 08:00:00,70,17,32,77,48,0,7,4,42,16
2544,2022-04-16 09:00:00,58,10,30,47,35,0,12,8,25,15
2545,2022-04-16 10:00:00,64,13,21,67,36,0,7,4,53,14
2546,2022-04-16 11:00:00,63,13,19,31,31,0,8,7,40,22
2547,2022-04-16 12:00:00,76,17,14,47,56,0,9,9,37,16
2548,2022-04-16 13:00:00,63,14,20,46,28,0,8,12,42,22
2549,2022-04-16 14:00:00,65,14,15,73,36,0,10,14,53,3
2550,2022-04-16 15:00:00,59,14,18,58,45,0,13,15,32,7
2551,2022-04-16 16:00:00,69,15,25,65,46,0,12,15,50,25
2552,2022-04-16 17:00:00,74,12,6,78,36,0,6,20,60,19
2553,2022-04-16 18:00:00,66,15,21,48,53,0,12,18,48,4
2554,2022-04-16 19:00:00,70,16,22,52,53,0,14,15,77,25
2555,2022-04-16 20:00:00,84,17,28,48,55,0,20,18,74,14
2556,2022-04-16 21:00:00,78,20,4,94,71,0,15,21,54,15
2557,2022-04-16 22:00:00,73,17,23,56,57,0,7,23,53,16
2558,2022-04-16 23:00:00,72,17,29,88,64,0,10,28,56,6
2559,2022-04-17 00:00:00,67,14,5,54,40,0,7,39,51,6
2560,2022-04-17 01:00:00,75,12,14,93,61,0,13,71,16,5
2561,2022-04-17 02:00:00,61,13,20,75,25,0,8,63,17,23
2562,2022-04-17 03:00:00,60,13,26,47,29,0,6,99,36,18
2563,2022-04-17 04:00:00,69,11,32,54,47,0,12,58,6,12
2564,2022-04-17 05:00:00,58,18,11,58,28,0,10,20,49,6
2565,2022-04-17 06:00:00,71,18,25,55,50,0,10,13,46,11
2566,2022-04-17 07:00:00,59,15,38,48,39,0,7,11,50,11
2567,2022-04-17 08:00:00,65,13,14,83,31,0,7,8,21,0
